latitude,longitude,elevation
34.032323232323236,-118.11515151515151,-367.5195794035485
34.032323232323236,-118.11313131313132,-301.95345155921535
34.032323232323236,-118.11111111111111,-239.9392470921661
34.032323232323236,-118.10909090909091,-77.50138164606635
34.032323232323236,-118.1070707070707,-26.323434424734184
34.032323232323236,-118.1050505050505,72.89551368901768
34.032323232323236,-118.10303030303031,167.69354747463026
34.032323232323236,-118.1010101010101,259.6375179966947
34.032323232323236,-118.0989898989899,382.8793810265658
34.032323232323236,-118.0969696969697,410.52558116505287
34.032323232323236,-118.0949494949495,439.58357314045793
34.032323232323236,-118.0929292929293,472.6879110504264
34.032323232323236,-118.0909090909091,521.5937899980281
34.032323232323236,-118.08888888888889,479.05469822860357
34.032323232323236,-118.08686868686868,502.9779626699362
34.032323232323236,-118.0848484848485,452.481259126591
34.032323232323236,-118.08282828282829,419.7509623657202
34.032323232323236,-118.08080808080808,358.3120222734667
34.032323232323236,-118.07878787878788,345.6092113081686
34.032323232323236,-118.07676767676767,243.21479650919255
34.032323232323236,-118.07474747474748,217.24785832173148
34.032323232323236,-118.07272727272728,139.6610948528538
34.032323232323236,-118.07070707070707,106.94773827443346
34.032323232323236,-118.06868686868687,52.17371587068916
34.032323232323236,-118.06666666666666,-47.14986858386744
34.032323232323236,-118.06464646464647,-80.2601899477466
34.032323232323236,-118.06262626262627,-43.675659051287695
34.032323232323236,-118.06060606060606,-78.11191946777376
34.032323232323236,-118.05858585858586,-51.931640048893655
34.032323232323236,-118.05656565656565,-25.28398124270227
34.032323232323236,-118.05454545454546,16.197761743816216
34.032323232323236,-118.05252525252526,68.4312800301901
34.032323232323236,-118.05050505050505,69.95880178280356
34.032323232323236,-118.04848484848485,182.32854965760305
34.032323232323236,-118.04646464646464,215.74930590165303
34.032323232323236,-118.04444444444445,275.69444657002697
34.032323232323236,-118.04242424242425,344.885709606614
34.032323232323236,-118.04040404040404,379.7620579261904
34.032323232323236,-118.03838383838384,459.0315203952894
34.032323232323236,-118.03636363636363,460.8042123482701
34.032323232323236,-118.03434343434344,481.79156094032027
34.032323232323236,-118.03232323232324,522.4331174789068
34.032323232323236,-118.03030303030303,503.2975068014374
34.032323232323236,-118.02828282828283,486.7349277809321
34.032323232323236,-118.02626262626262,417.09834173366596
34.032323232323236,-118.02424242424243,388.63752152171276
34.032323232323236,-118.02222222222223,296.45467075853065
34.032323232323236,-118.02020202020202,232.51985186694262
34.032323232323236,-118.01818181818182,138.53254592350473
34.032323232323236,-118.01616161616161,42.792871208261424
34.032323232323236,-118.01414141414142,-42.598505207796336
34.032323232323236,-118.01212121212122,-169.35785098695158
34.032323232323236,-118.01010101010101,-233.77977506944652
34.032323232323236,-118.0080808080808,-292.35053131545766
34.032323232323236,-118.0060606060606,-381.9249526150606
34.032323232323236,-118.00404040404041,-481.14531190457876
34.032323232323236,-118.0020202020202,-488.53346953422204
34.032323232323236,-118.0,-479.22306298493424
34.034343434343434,-118.2,160.04507059515046
34.034343434343434,-118.1979797979798,98.14221193634273
34.034343434343434,-118.1959595959596,37.655495562878556
34.034343434343434,-118.1939393939394,-55.03032073444345
34.034343434343434,-118.1919191919192,-56.12391175190807
34.034343434343434,-118.18989898989899,-117.20585495865423
34.034343434343434,-118.18787878787879,-125.64521106803159
34.034343434343434,-118.18585858585858,-131.09338446664174
34.034343434343434,-118.18383838383839,-111.8762070494073
34.034343434343434,-118.18181818181819,-70.9760095505035
34.034343434343434,-118.17979797979798,-47.07126913073206
34.034343434343434,-118.17777777777778,9.263282551559922
34.034343434343434,-118.17575757575757,84.01011833577545
34.034343434343434,-118.17373737373738,130.10239696459843
34.034343434343434,-118.17171717171718,205.73765426572973
34.034343434343434,-118.16969696969697,310.92553275845506
34.034343434343434,-118.16767676767677,372.56358255540204
34.034343434343434,-118.16565656565656,451.2191763434979
34.034343434343434,-118.16363636363637,465.60283771353323
34.034343434343434,-118.16161616161617,533.868433093157
34.034343434343434,-118.15959595959596,558.7394521965982
34.034343434343434,-118.15757575757576,581.7833428588605
34.034343434343434,-118.15555555555555,545.2668057739103
34.034343434343434,-118.15353535353536,516.8458351370274
34.034343434343434,-118.15151515151516,477.79290991027676
34.034343434343434,-118.14949494949495,401.5550889141424
34.034343434343434,-118.14747474747475,359.8705935219221
34.034343434343434,-118.14545454545454,255.8055523015344
34.034343434343434,-118.14343434343435,152.48456567718148
34.034343434343434,-118.14141414141415,60.961251739856166
34.034343434343434,-118.13939393939394,-80.51746464341421
34.034343434343434,-118.13737373737374,-168.79038136469018
34.034343434343434,-118.13535353535353,-209.1329933622568
34.034343434343434,-118.13333333333334,-368.3846778649073
34.034343434343434,-118.13131313131314,-384.914634626787
34.034343434343434,-118.12929292929293,-491.2897638828827
34.034343434343434,-118.12727272727273,-499.9653739998679
34.034343434343434,-118.12525252525252,-565.1018494918554
34.034343434343434,-118.12323232323233,-568.6560313899755
34.034343434343434,-118.12121212121212,-509.11493209541896
34.034343434343434,-118.11919191919192,-504.0743353978258
34.034343434343434,-118.11717171717171,-465.653084375621
34.034343434343434,-118.11515151515151,-382.80961849173826
34.034343434343434,-118.11313131313132,-271.9654131096076
34.034343434343434,-118.11111111111111,-167.63429593955868
34.034343434343434,-118.10909090909091,-114.51372445178144
34.034343434343434,-118.1070707070707,0.12323590723032485
34.034343434343434,-118.1050505050505,149.52217514953838
34.034343434343434,-118.10303030303031,201.23483225963568
34.034343434343434,-118.1010101010101,297.938445049676
34.034343434343434,-118.0989898989899,368.37225610961514
34.034343434343434,-118.0969696969697,416.17416738528755
34.034343434343434,-118.0949494949495,492.47929255246316
34.034343434343434,-118.0929292929293,529.3892545964798
34.034343434343434,-118.0909090909091,525.7867205664452
34.034343434343434,-118.08888888888889,532.387518240306
34.034343434343434,-118.08686868686868,511.3237051960917
34.034343434343434,-118.0848484848485,486.6182064691444
34.034343434343434,-118.08282828282829,428.75794603588855
34.034343434343434,-118.08080808080808,387.3269109581267
34.034343434343434,-118.07878787878788,327.13117924238276
34.034343434343434,-118.07676767676767,249.64639083594136
34.034343434343434,-118.07474747474748,145.40262709162374
34.034343434343434,-118.07272727272728,86.85677473093313
34.034343434343434,-118.07070707070707,72.94953275126993
34.034343434343434,-118.06868686868687,-40.75460160382828
34.034343434343434,-118.06666666666666,-97.27091197465745
34.034343434343434,-118.06464646464647,-103.82435370995331
34.034343434343434,-118.06262626262627,-129.32866997367898
34.034343434343434,-118.06060606060606,-131.74533967548786
34.034343434343434,-118.05858585858586,-69.43366363912727
34.034343434343434,-118.05656565656565,-110.0423185440335
34.034343434343434,-118.05454545454546,-51.43135406896244
34.034343434343434,-118.05252525252526,-14.824600143586256
34.034343434343434,-118.05050505050505,85.25486243747596
34.034343434343434,-118.04848484848485,131.10921061921715
34.034343434343434,-118.04646464646464,239.00884443322673
34.034343434343434,-118.04444444444445,348.51589426588737
34.034343434343434,-118.04242424242425,359.03871515734147
34.034343434343434,-118.04040404040404,407.42044147592134
34.034343434343434,-118.03838383838384,475.98898971073766
34.034343434343434,-118.03636363636363,510.80524289260205
34.034343434343434,-118.03434343434344,529.5024764308707
34.034343434343434,-118.03232323232324,584.2178030560083
34.034343434343434,-118.03030303030303,560.3907909422817
34.034343434343434,-118.02828282828283,537.6513889740589
34.034343434343434,-118.02626262626262,518.14764128923
34.034343434343434,-118.02424242424243,421.2184964824684
34.034343434343434,-118.02222222222223,321.1702453758837
34.034343434343434,-118.02020202020202,266.53522332586516
34.034343434343434,-118.01818181818182,136.77118156990494
34.034343434343434,-118.01616161616161,66.54430857364353
34.034343434343434,-118.01414141414142,-20.268553422873126
34.034343434343434,-118.01212121212122,-131.12343352834816
34.034343434343434,-118.01010101010101,-278.2090806507986
34.034343434343434,-118.0080808080808,-360.0869502253841
34.034343434343434,-118.0060606060606,-429.15862624007866
34.034343434343434,-118.00404040404041,-481.1464331031864
34.034343434343434,-118.0020202020202,-500.08682286410993
34.034343434343434,-118.0,-540.9243309727215
34.03636363636364,-118.2,126.72991912525148
34.03636363636364,-118.1979797979798,89.1810944475769
34.03636363636364,-118.1959595959596,15.19083584971007
34.03636363636364,-118.1939393939394,-87.50597622046213
34.03636363636364,-118.1919191919192,-170.14186176054469
34.03636363636364,-118.18989898989899,-159.99888010220647
34.03636363636364,-118.18787878787879,-146.72914046081218
34.03636363636364,-118.18585858585858,-162.43111328250473
34.03636363636364,-118.18383838383839,-160.38954193648357
34.03636363636364,-118.18181818181819,-142.52336059228298
34.03636363636364,-118.17979797979798,-99.45211415283634
34.03636363636364,-118.17777777777778,-32.820294587932565
34.03636363636364,-118.17575757575757,67.93766136519785
34.03636363636364,-118.17373737373738,165.48755046618177
34.03636363636364,-118.17171717171718,227.59919328907247
34.03636363636364,-118.16969696969697,284.4836591535302
34.03636363636364,-118.16767676767677,367.3650918491132
34.03636363636364,-118.16565656565656,441.807105325743
34.03636363636364,-118.16363636363637,494.8671369104842
34.03636363636364,-118.16161616161617,546.4659732132834
34.03636363636364,-118.15959595959596,555.6761935887978
34.03636363636364,-118.15757575757576,591.7308205385799
34.03636363636364,-118.15555555555555,588.5772675905799
34.03636363636364,-118.15353535353536,545.3871918631165
34.03636363636364,-118.15151515151516,509.7353592494468
34.03636363636364,-118.14949494949495,448.9212876831533
34.03636363636364,-118.14747474747475,379.0174520847529
34.03636363636364,-118.14545454545454,289.1082813606272
34.03636363636364,-118.14343434343435,202.0971727537444
34.03636363636364,-118.14141414141415,28.20467702654485
34.03636363636364,-118.13939393939394,-84.40295386429894
34.03636363636364,-118.13737373737374,-142.3899150833692
34.03636363636364,-118.13535353535353,-247.74710697501496
34.03636363636364,-118.13333333333334,-374.06105819104715
34.03636363636364,-118.13131313131314,-432.3594482812698
34.03636363636364,-118.12929292929293,-484.7686193137281
34.03636363636364,-118.12727272727273,-558.7207715120829
34.03636363636364,-118.12525252525252,-590.6637260963652
34.03636363636364,-118.12323232323233,-574.8544404475838
34.03636363636364,-118.12121212121212,-537.1230733765809
34.03636363636364,-118.11919191919192,-534.478283538787
34.03636363636364,-118.11717171717171,-469.68179080622235
34.03636363636364,-118.11515151515151,-382.1546458249423
34.03636363636364,-118.11313131313132,-299.38920678094786
34.03636363636364,-118.11111111111111,-192.66440203039843
34.03636363636364,-118.10909090909091,-96.89942756355813
34.03636363636364,-118.1070707070707,41.25821005644826
34.03636363636364,-118.1050505050505,134.4848397287432
34.03636363636364,-118.10303030303031,245.88975376704093
34.03636363636364,-118.1010101010101,329.71026110538116
34.03636363636364,-118.0989898989899,396.5137013451409
34.03636363636364,-118.0969696969697,478.4242094458513
34.03636363636364,-118.0949494949495,529.4737070973504
34.03636363636364,-118.0929292929293,597.4182712113371
34.03636363636364,-118.0909090909091,590.2769109228384
34.03636363636364,-118.08888888888889,592.9738016599434
34.03636363636364,-118.08686868686868,544.6800475615084
34.03636363636364,-118.0848484848485,543.0263067987461
34.03636363636364,-118.08282828282829,463.5919811336204
34.03636363636364,-118.08080808080808,456.6201915691443
34.03636363636364,-118.07878787878788,329.36085977873387
34.03636363636364,-118.07676767676767,237.82410271843048
34.03636363636364,-118.07474747474748,182.88777834837146
34.03636363636364,-118.07272727272728,80.18756324571791
34.03636363636364,-118.07070707070707,14.858651479276636
34.03636363636364,-118.06868686868687,-70.09657098664475
34.03636363636364,-118.06666666666666,-130.2775771666333
34.03636363636364,-118.06464646464647,-153.21530015885008
34.03636363636364,-118.06262626262627,-180.411343553799
34.03636363636364,-118.06060606060606,-208.80557192915916
34.03636363636364,-118.05858585858586,-185.1779892824658
34.03636363636364,-118.05656565656565,-149.6760169863568
34.03636363636364,-118.05454545454546,-106.61718105343022
34.03636363636364,-118.05252525252526,-31.11314178497828
34.03636363636364,-118.05050505050505,6.862212984951263
34.03636363636364,-118.04848484848485,116.33725411196542
34.03636363636364,-118.04646464646464,186.00974734930352
34.03636363636364,-118.04444444444445,275.60794635077605
34.03636363636364,-118.04242424242425,330.77584743532316
34.03636363636364,-118.04040404040404,457.68565722731466
34.03636363636364,-118.03838383838384,487.54127481169286
34.03636363636364,-118.03636363636363,520.5381933113001
34.03636363636364,-118.03434343434344,515.7775486482757
34.03636363636364,-118.03232323232324,611.8994511219239
34.03636363636364,-118.03030303030303,584.228008985986
34.03636363636364,-118.02828282828283,547.5605544380657
34.03636363636364,-118.02626262626262,548.1444418697178
34.03636363636364,-118.02424242424243,458.3053491291591
34.03636363636364,-118.02222222222223,353.4579477647563
34.03636363636364,-118.02020202020202,294.93887042624993
34.03636363636364,-118.01818181818182,150.96335701329878
34.03636363636364,-118.01616161616161,85.51470777370909
34.03636363636364,-118.01414141414142,-38.51921755062337
34.03636363636364,-118.01212121212122,-151.56466119291
34.03636363636364,-118.01010101010101,-231.12966844788545
34.03636363636364,-118.0080808080808,-346.33619704523306
34.03636363636364,-118.0060606060606,-400.58197999186586
34.03636363636364,-118.00404040404041,-476.5932392685075
34.03636363636364,-118.0020202020202,-547.744870382215
34.03636363636364,-118.0,-597.314875854916
34.03838383838384,-118.2,140.8590966542162
34.03838383838384,-118.1979797979798,42.628443925513665
34.03838383838384,-118.1959595959596,-8.837265646059471
34.03838383838384,-118.1939393939394,-84.43256741686776
34.03838383838384,-118.1919191919192,-161.98422698749204
34.03838383838384,-118.18989898989899,-205.26070684148905
34.03838383838384,-118.18787878787879,-174.46762938272343
34.03838383838384,-118.18585858585858,-235.68552751017268
34.03838383838384,-118.18383838383839,-180.74301146137842
34.03838383838384,-118.18181818181819,-172.1574553463195
34.03838383838384,-118.17979797979798,-111.07090442792392
34.03838383838384,-118.17777777777778,-54.83199595018389
34.03838383838384,-118.17575757575757,28.60208088294006
34.03838383838384,-118.17373737373738,126.18398271518552
34.03838383838384,-118.17171717171718,237.7553123385578
34.03838383838384,-118.16969696969697,292.97911894628504
34.03838383838384,-118.16767676767677,369.14638781823015
34.03838383838384,-118.16565656565656,387.56472507636363
34.03838383838384,-118.16363636363637,529.0242234112195
34.03838383838384,-118.16161616161617,587.5258206822797
34.03838383838384,-118.15959595959596,594.3534825655792
34.03838383838384,-118.15757575757576,602.2969273273903
34.03838383838384,-118.15555555555555,566.9166423359751
34.03838383838384,-118.15353535353536,601.5463718286451
34.03838383838384,-118.15151515151516,536.6944022008693
34.03838383838384,-118.14949494949495,490.6749784752139
34.03838383838384,-118.14747474747475,368.3414075586975
34.03838383838384,-118.14545454545454,277.7107890932426
34.03838383838384,-118.14343434343435,210.6927576081177
34.03838383838384,-118.14141414141415,74.89970367596057
34.03838383838384,-118.13939393939394,-21.999969246819354
34.03838383838384,-118.13737373737374,-131.32721482318263
34.03838383838384,-118.13535353535353,-261.5187702971304
34.03838383838384,-118.13333333333334,-334.81011510600246
34.03838383838384,-118.13131313131314,-440.449376912005
34.03838383838384,-118.12929292929293,-486.1459271695174
34.03838383838384,-118.12727272727273,-568.3867207173595
34.03838383838384,-118.12525252525252,-552.388979548185
34.03838383838384,-118.12323232323233,-580.6151469422683
34.03838383838384,-118.12121212121212,-524.6001159912868
34.03838383838384,-118.11919191919192,-534.1747846951872
34.03838383838384,-118.11717171717171,-481.6952104613499
34.03838383838384,-118.11515151515151,-399.3482162599414
34.03838383838384,-118.11313131313132,-298.18806557205255
34.03838383838384,-118.11111111111111,-215.21694505943103
34.03838383838384,-118.10909090909091,-82.86757110358295
34.03838383838384,-118.1070707070707,31.95503198793322
34.03838383838384,-118.1050505050505,101.8181332077243
34.03838383838384,-118.10303030303031,249.4922708339325
34.03838383838384,-118.1010101010101,351.88645104536437
34.03838383838384,-118.0989898989899,416.1491349119128
34.03838383838384,-118.0969696969697,512.0650701352216
34.03838383838384,-118.0949494949495,590.638333192282
34.03838383838384,-118.0929292929293,607.1356605735715
34.03838383838384,-118.0909090909091,599.1020616642172
34.03838383838384,-118.08888888888889,605.6334415247269
34.03838383838384,-118.08686868686868,543.896345456193
34.03838383838384,-118.0848484848485,519.1970394312222
34.03838383838384,-118.08282828282829,452.72434050518245
34.03838383838384,-118.08080808080808,368.26757062769207
34.03838383838384,-118.07878787878788,287.85264056484584
34.03838383838384,-118.07676767676767,206.80853301597338
34.03838383838384,-118.07474747474748,140.3988546795244
34.03838383838384,-118.07272727272728,64.42483444947523
34.03838383838384,-118.07070707070707,-16.771486305484288
34.03838383838384,-118.06868686868687,-89.18493200844215
34.03838383838384,-118.06666666666666,-129.3159931895609
34.03838383838384,-118.06464646464647,-215.95313442220746
34.03838383838384,-118.06262626262627,-164.31177604968485
34.03838383838384,-118.06060606060606,-226.55505349372282
34.03838383838384,-118.05858585858586,-179.57003192557107
34.03838383838384,-118.05656565656565,-160.5347105971453
34.03838383838384,-118.05454545454546,-136.87968728805538
34.03838383838384,-118.05252525252526,-72.42463822510868
34.03838383838384,-118.05050505050505,30.306673890016455
34.03838383838384,-118.04848484848485,88.0126878807039
34.03838383838384,-118.04646464646464,198.41211584973962
34.03838383838384,-118.04444444444445,254.87405787147628
34.03838383838384,-118.04242424242425,359.8919982372822
34.03838383838384,-118.04040404040404,445.9079104347882
34.03838383838384,-118.03838383838384,534.8194439102757
34.03838383838384,-118.03636363636363,562.8902938617961
34.03838383838384,-118.03434343434344,572.2024436880677
34.03838383838384,-118.03232323232324,580.7699518860052
34.03838383838384,-118.03030303030303,588.96810618903
34.03838383838384,-118.02828282828283,545.4242148841578
34.03838383838384,-118.02626262626262,568.9921442242269
34.03838383838384,-118.02424242424243,473.43416457033163
34.03838383838384,-118.02222222222223,388.9571543433385
34.03838383838384,-118.02020202020202,303.2242932048043
34.03838383838384,-118.01818181818182,205.36114110321273
34.03838383838384,-118.01616161616161,85.15076015226565
34.03838383838384,-118.01414141414142,-38.029687596883846
34.03838383838384,-118.01212121212122,-130.1160578469263
34.03838383838384,-118.01010101010101,-253.74872282396169
34.03838383838384,-118.0080808080808,-340.8485824275316
34.03838383838384,-118.0060606060606,-424.6002147987823
34.03838383838384,-118.00404040404041,-486.16266713558355
34.03838383838384,-118.0020202020202,-556.3401707319174
34.03838383838384,-118.0,-554.1162892742095
34.04040404040404,-118.2,138.52156451760933
34.04040404040404,-118.1979797979798,42.242196025799196
34.04040404040404,-118.1959595959596,-45.11098168680175
34.04040404040404,-118.1939393939394,-115.2399210270502
34.04040404040404,-118.1919191919192,-170.01883836746435
34.04040404040404,-118.18989898989899,-227.28743633297753
34.04040404040404,-118.18787878787879,-235.91890292812778
34.04040404040404,-118.18585858585858,-220.97504024827606
34.04040404040404,-118.18383838383839,-194.6451525536989
34.04040404040404,-118.18181818181819,-132.01407176783005
34.04040404040404,-118.17979797979798,-126.03947452954996
34.04040404040404,-118.17777777777778,-99.03071216532598
34.04040404040404,-118.17575757575757,11.567446183585464
34.04040404040404,-118.17373737373738,70.34051148285025
34.04040404040404,-118.17171717171718,193.85503089385318
34.04040404040404,-118.16969696969697,294.91826984043996
34.04040404040404,-118.16767676767677,371.51936661696664
34.04040404040404,-118.16565656565656,475.8913881439158
34.04040404040404,-118.16363636363637,504.18958825407094
34.04040404040404,-118.16161616161617,535.8553209094913
34.04040404040404,-118.15959595959596,577.098557711136
34.04040404040404,-118.15757575757576,599.8228996351784
34.04040404040404,-118.15555555555555,601.1287342400208
34.04040404040404,-118.15353535353536,552.2582953060969
34.04040404040404,-118.15151515151516,523.8260067606194
34.04040404040404,-118.14949494949495,480.6684334238732
34.04040404040404,-118.14747474747475,396.04065599857927
34.04040404040404,-118.14545454545454,245.42200992845676
34.04040404040404,-118.14343434343435,148.8714516447622
34.04040404040404,-118.14141414141415,90.49366777312959
34.04040404040404,-118.13939393939394,-14.226388492352338
34.04040404040404,-118.13737373737374,-141.73317792248633
34.04040404040404,-118.13535353535353,-263.0668949103404
34.04040404040404,-118.13333333333334,-352.5022702190638
34.04040404040404,-118.13131313131314,-411.17489316635925
34.04040404040404,-118.12929292929293,-501.61267609945594
34.04040404040404,-118.12727272727273,-558.2658609000085
34.04040404040404,-118.12525252525252,-560.5577055586156
34.04040404040404,-118.12323232323233,-574.6074217142752
34.04040404040404,-118.12121212121212,-506.1339507873473
34.04040404040404,-118.11919191919192,-544.0976693236806
34.04040404040404,-118.11717171717171,-462.90616252830057
34.04040404040404,-118.11515151515151,-365.6985752992909
34.04040404040404,-118.11313131313132,-256.2133934010429
34.04040404040404,-118.11111111111111,-145.75961039556609
34.04040404040404,-118.10909090909091,-102.05791079904603
34.04040404040404,-118.1070707070707,27.007827707645724
34.04040404040404,-118.1050505050505,107.71534170349128
34.04040404040404,-118.10303030303031,288.53023601299213
34.04040404040404,-118.1010101010101,323.6891071618223
34.04040404040404,-118.0989898989899,453.8281729349347
34.04040404040404,-118.0969696969697,481.76276253906235
34.04040404040404,-118.0949494949495,552.2442504447262
34.04040404040404,-118.0929292929293,618.4752326955897
34.04040404040404,-118.0909090909091,611.2641266831395
34.04040404040404,-118.08888888888889,593.6232744024303
34.04040404040404,-118.08686868686868,566.9157228105885
34.04040404040404,-118.0848484848485,516.0942038867007
34.04040404040404,-118.08282828282829,449.2933796206066
34.04040404040404,-118.08080808080808,402.91447618727614
34.04040404040404,-118.07878787878788,285.5695088622217
34.04040404040404,-118.07676767676767,230.56527554250826
34.04040404040404,-118.07474747474748,167.8213818026145
34.04040404040404,-118.07272727272728,66.2092859750467
34.04040404040404,-118.07070707070707,-11.97193002204843
34.04040404040404,-118.06868686868687,-74.60776341737794
34.04040404040404,-118.06666666666666,-153.28258100849817
34.04040404040404,-118.06464646464647,-227.20106401260253
34.04040404040404,-118.06262626262627,-232.62940744348862
34.04040404040404,-118.06060606060606,-205.88000847252476
34.04040404040404,-118.05858585858586,-234.9540849454585
34.04040404040404,-118.05656565656565,-175.8907879452779
34.04040404040404,-118.05454545454546,-82.94664038279132
34.04040404040404,-118.05252525252526,-68.29581183810843
34.04040404040404,-118.05050505050505,-9.587631316356582
34.04040404040404,-118.04848484848485,93.1375604843751
34.04040404040404,-118.04646464646464,157.83666869294782
34.04040404040404,-118.04444444444445,244.54465928038152
34.04040404040404,-118.04242424242425,326.4208425404425
34.04040404040404,-118.04040404040404,385.71704337780517
34.04040404040404,-118.03838383838384,488.49677220080116
34.04040404040404,-118.03636363636363,536.2862179168441
34.04040404040404,-118.03434343434344,574.8541508019846
34.04040404040404,-118.03232323232324,606.088678780642
34.04040404040404,-118.03030303030303,640.2761653773571
34.04040404040404,-118.02828282828283,580.7858600360587
34.04040404040404,-118.02626262626262,541.883083436656
34.04040404040404,-118.02424242424243,488.8651653408547
34.04040404040404,-118.02222222222223,401.4272621282829
34.04040404040404,-118.02020202020202,315.2608767288111
34.04040404040404,-118.01818181818182,228.33347466910217
34.04040404040404,-118.01616161616161,78.5505876118709
34.04040404040404,-118.01414141414142,-24.069819074526354
34.04040404040404,-118.01212121212122,-112.91049527338691
34.04040404040404,-118.01010101010101,-230.74609979614056
34.04040404040404,-118.0080808080808,-333.59174802611625
34.04040404040404,-118.0060606060606,-368.24696868270433
34.04040404040404,-118.00404040404041,-458.3894953452234
34.04040404040404,-118.0020202020202,-532.5240437830959
34.04040404040404,-118.0,-557.6111350293638
34.04242424242425,-118.2,118.67385578531028
34.04242424242425,-118.1979797979798,11.012782989850285
34.04242424242425,-118.1959595959596,-55.69566101016645
34.04242424242425,-118.1939393939394,-137.83124306462872
34.04242424242425,-118.1919191919192,-179.60849694933287
34.04242424242425,-118.18989898989899,-192.56641094922395
34.04242424242425,-118.18787878787879,-233.42260890015635
34.04242424242425,-118.18585858585858,-172.57010913508213
34.04242424242425,-118.18383838383839,-176.78717598138957
34.04242424242425,-118.18181818181819,-179.06428559871182
34.04242424242425,-118.17979797979798,-147.49027961406415
34.04242424242425,-118.17777777777778,-85.87458977789456
34.04242424242425,-118.17575757575757,3.6405280486519462
34.04242424242425,-118.17373737373738,61.15746260545687
34.04242424242425,-118.17171717171718,177.6412808023449
34.04242424242425,-118.16969696969697,251.42003013269166
34.04242424242425,-118.16767676767677,311.4675098559445
34.04242424242425,-118.16565656565656,403.59197439062143
34.04242424242425,-118.16363636363637,469.82368313802516
34.04242424242425,-118.16161616161617,527.1318037449084
34.04242424242425,-118.15959595959596,592.6028672168505
34.04242424242425,-118.15757575757576,577.0730853991687
34.04242424242425,-118.15555555555555,580.079577228318
34.04242424242425,-118.15353535353536,529.9665697683236
34.04242424242425,-118.15151515151516,523.9499288539481
34.04242424242425,-118.14949494949495,434.22793836397426
34.04242424242425,-118.14747474747475,398.10171268184064
34.04242424242425,-118.14545454545454,312.26202632350936
34.04242424242425,-118.14343434343435,193.99973619697252
34.04242424242425,-118.14141414141415,67.0577748604644
34.04242424242425,-118.13939393939394,13.934521785070071
34.04242424242425,-118.13737373737374,-123.62465665548717
34.04242424242425,-118.13535353535353,-218.41927821864138
34.04242424242425,-118.13333333333334,-324.7810450544846
34.04242424242425,-118.13131313131314,-400.89269919814353
34.04242424242425,-118.12929292929293,-474.32040047490773
34.04242424242425,-118.12727272727273,-505.8204476616155
34.04242424242425,-118.12525252525252,-522.5675960388614
34.04242424242425,-118.12323232323233,-534.6676878765347
34.04242424242425,-118.12121212121212,-523.6214232952492
34.04242424242425,-118.11919191919192,-455.6217278890724
34.04242424242425,-118.11717171717171,-418.46595271941646
34.04242424242425,-118.11515151515151,-347.6984214442002
34.04242424242425,-118.11313131313132,-268.52225063795595
34.04242424242425,-118.11111111111111,-192.3549031781565
34.04242424242425,-118.10909090909091,-48.42587168628856
34.04242424242425,-118.1070707070707,46.35641663032927
34.04242424242425,-118.1050505050505,180.58626602875125
34.04242424242425,-118.10303030303031,242.11492413659855
34.04242424242425,-118.1010101010101,348.3399530839894
34.04242424242425,-118.0989898989899,403.65366351567775
34.04242424242425,-118.0969696969697,500.83932139250425
34.04242424242425,-118.0949494949495,561.4112668922223
34.04242424242425,-118.0929292929293,540.0646018606029
34.04242424242425,-118.0909090909091,589.518447971458
34.04242424242425,-118.08888888888889,540.3502087251076
34.04242424242425,-118.08686868686868,533.9541348988771
34.04242424242425,-118.0848484848485,464.8609449181542
34.04242424242425,-118.08282828282829,429.14359318804674
34.04242424242425,-118.08080808080808,390.54795677154175
34.04242424242425,-118.07878787878788,299.72087786674604
34.04242424242425,-118.07676767676767,221.87274157483023
34.04242424242425,-118.07474747474748,109.85894483944953
34.04242424242425,-118.07272727272728,29.974876652822434
34.04242424242425,-118.07070707070707,-59.88912995341692
34.04242424242425,-118.06868686868687,-113.14471496431547
34.04242424242425,-118.06666666666666,-164.70096137427745
34.04242424242425,-118.06464646464647,-218.18313800373727
34.04242424242425,-118.06262626262627,-212.84565190530878
34.04242424242425,-118.06060606060606,-222.42957415685075
34.04242424242425,-118.05858585858586,-198.0893411554094
34.04242424242425,-118.05656565656565,-196.58424224740065
34.04242424242425,-118.05454545454546,-154.9962796832375
34.04242424242425,-118.05252525252526,-89.2913580399639
34.04242424242425,-118.05050505050505,-14.544080738957025
34.04242424242425,-118.04848484848485,73.22145138809341
34.04242424242425,-118.04646464646464,173.2948810063235
34.04242424242425,-118.04444444444445,232.6594441169404
34.04242424242425,-118.04242424242425,293.6764982283708
34.04242424242425,-118.04040404040404,371.7592780561456
34.04242424242425,-118.03838383838384,493.1093902488169
34.04242424242425,-118.03636363636363,537.7090734158808
34.04242424242425,-118.03434343434344,573.2626219462474
34.04242424242425,-118.03232323232324,550.9296843214687
34.04242424242425,-118.03030303030303,572.0003429341201
34.04242424242425,-118.02828282828283,576.6141694883671
34.04242424242425,-118.02626262626262,525.4252586440766
34.04242424242425,-118.02424242424243,479.4029538784966
34.04242424242425,-118.02222222222223,361.35287539992254
34.04242424242425,-118.02020202020202,360.32421593273244
34.04242424242425,-118.01818181818182,229.48740607889047
34.04242424242425,-118.01616161616161,126.04467313877095
34.04242424242425,-118.01414141414142,21.089892096750358
34.04242424242425,-118.01212121212122,-87.70232940789836
